ID,Age,Income,Home_own,Emp_duration,Loan_purpose,Grade,Req_loan_amount,Yearly_int_rate,term_years,historical_default,cred_hist_length,Stats_loan
2380,26,46500,RENT,0.083333333,DEBTCONSOLIDATION,B,2500,14.72,6,Y,3,NO DEFAULT
2381,26,47004,RENT,0.75,MEDICAL,C,2500,15.65,6,Y,3,NO DEFAULT
2384,22,49500,RENT,0.583333333,MEDICAL,B,2500,14.27,2,Y,2,NO DEFAULT
2386,22,45630,RENT,0,EDUCATION,D,2500,18.64,2,N,2,DEFAULT
2389,26,52000,RENT,0.5,DEBTCONSOLIDATION,B,2500,14.82,6,Y,2,NO DEFAULT
2390,24,46180,RENT,0.083333333,VENTURE,B,2500,13.98,4,Y,3,DEFAULT
2392,23,54000,RENT,0.583333333,EDUCATION,C,2500,16.32,3,Y,2,NO DEFAULT
2394,22,54996,RENT,0.5,DEBTCONSOLIDATION,B,2500,14.35,2,Y,4,NO DEFAULT
2395,26,48996,RENT,0.666666667,DEBTCONSOLIDATION,C,2500,14.59,6,N,2,DEFAULT
2399,24,57600,RENT,0.666666667,EDUCATION,B,2500,14.72,4,Y,3,NO DEFAULT
2400,25,32000,MORTGAGE,0.583333333,PERSONAL,A,3250,10.74,5,N,2,DEFAULT
2405,26,32000,MORTGAGE,0.583333333,VENTURE,B,4800,12.61,6,Y,3,NO DEFAULT
2412,22,54400,RENT,0.5,MEDICAL,C,2500,16.49,2,Y,3,DEFAULT
2414,24,64000,RENT,0.333333333,HOMEIMPROVEMENT,A,2500,11.14,4,N,3,DEFAULT
2423,26,200004,RENT,0.583333333,MEDICAL,B,2500,13.61,6,Y,2,NO DEFAULT
2424,23,10560,RENT,0,DEBTCONSOLIDATION,B,2800,9.99,3,N,4,DEFAULT
2425,23,13000,RENT,0.25,PERSONAL,C,2800,15.21,3,Y,2,DEFAULT
2426,25,13380,RENT,0,PERSONAL,C,2800,14.61,5,Y,2,DEFAULT
2427,22,14400,RENT,0.416666667,VENTURE,B,2800,6.54,2,N,3,DEFAULT
2429,21,14800,RENT,0.416666667,DEBTCONSOLIDATION,B,2800,8,1,N,3,DEFAULT
2430,26,15000,RENT,0.083333333,EDUCATION,C,2800,15.31,6,Y,4,DEFAULT
2432,21,15600,RENT,0,MEDICAL,B,2800,7.4,1,N,4,DEFAULT
2434,25,20800,RENT,0,HOMEIMPROVEMENT,C,2800,15.21,5,Y,4,DEFAULT
2436,24,21168,RENT,0.25,VENTURE,B,2800,14.22,4,Y,4,NO DEFAULT
2437,22,23000,RENT,0.083333333,MEDICAL,E,2800,21.74,2,N,4,DEFAULT
2439,23,24000,RENT,0.166666667,MEDICAL,B,2800,11.49,3,N,4,DEFAULT
2442,25,32000,MORTGAGE,0.083333333,HOMEIMPROVEMENT,A,2500,7.68,5,N,3,DEFAULT
2445,22,27000,RENT,0.25,MEDICAL,B,2800,7.51,2,N,3,DEFAULT
2447,23,32000,MORTGAGE,0,HOMEIMPROVEMENT,C,2500,12.8,3,Y,3,DEFAULT
2451,22,19200,RENT,0.25,MEDICAL,B,2850,15.27,2,Y,4,NO DEFAULT
2457,23,28000,RENT,0.166666667,VENTURE,B,2875,15.23,3,Y,3,NO DEFAULT
2458,25,36800,RENT,0.083333333,MEDICAL,B,2875,11.28,5,Y,4,NO DEFAULT
2472,24,10000,RENT,0.666666667,PERSONAL,B,3000,7.9,4,N,3,DEFAULT
2474,21,12000,RENT,0.416666667,EDUCATION,B,3000,8.9,1,N,4,DEFAULT
2475,21,12000,RENT,0,VENTURE,B,3000,7.88,1,N,3,DEFAULT
2478,23,14000,RENT,0.333333333,VENTURE,B,3000,7.74,3,N,3,DEFAULT
2479,21,14400,RENT,0.166666667,MEDICAL,B,3000,13.43,1,Y,3,DEFAULT
2480,22,32352,MORTGAGE,0.5,HOMEIMPROVEMENT,B,1000,15.27,2,Y,2,DEFAULT
2481,21,14400,RENT,0.166666667,HOMEIMPROVEMENT,B,3000,9.63,1,N,2,DEFAULT
2484,22,15000,RENT,0.25,EDUCATION,B,3000,9.91,2,N,3,DEFAULT
2485,22,15000,RENT,0.166666667,VENTURE,B,3000,7.51,2,N,4,DEFAULT
2487,25,32400,MORTGAGE,0.75,PERSONAL,B,10000,13.99,5,Y,3,NO DEFAULT
2493,22,16320,RENT,0,HOMEIMPROVEMENT,B,3000,13.92,2,Y,4,DEFAULT
2495,25,17400,RENT,0,EDUCATION,B,3000,11.83,5,N,4,DEFAULT
2496,23,17520,RENT,0.416666667,DEBTCONSOLIDATION,B,3000,10.37,3,N,4,DEFAULT
2497,21,17916,RENT,0.083333333,MEDICAL,B,3000,6,1,N,3,DEFAULT
2498,23,18000,RENT,0.083333333,HOMEIMPROVEMENT,B,3000,11.71,3,N,4,DEFAULT
2499,21,18000,RENT,0,DEBTCONSOLIDATION,B,3000,7.9,1,N,2,DEFAULT
2501,21,32400,MORTGAGE,0.416666667,PERSONAL,D,5000,16,1,N,2,DEFAULT
2502,24,18000,RENT,0.416666667,PERSONAL,B,3000,15.27,4,Y,2,DEFAULT
2503,23,18000,RENT,0.083333333,HOMEIMPROVEMENT,C,3000,15.99,3,Y,2,DEFAULT
2504,22,18000,RENT,0,MEDICAL,B,3000,13.99,2,Y,4,DEFAULT
2506,22,18000,RENT,0.25,DEBTCONSOLIDATION,B,3000,10.59,2,N,3,DEFAULT
2507,23,18000,RENT,0.333333333,PERSONAL,B,3000,13.06,3,N,2,DEFAULT
2509,22,18000,RENT,0.083333333,PERSONAL,B,3000,11.86,2,N,2,DEFAULT
2511,21,18008,RENT,0.083333333,MEDICAL,B,3000,9.7,1,N,2,DEFAULT
2513,21,18864,RENT,0,HOMEIMPROVEMENT,B,3000,10.99,1,N,4,DEFAULT
2515,22,19000,RENT,0.416666667,VENTURE,B,3000,13.06,2,N,2,DEFAULT
2516,23,19200,RENT,0.25,VENTURE,B,3000,12.99,3,Y,2,DEFAULT
2517,23,19200,RENT,0,PERSONAL,B,3000,9.99,3,N,3,DEFAULT
2521,21,19200,RENT,0,PERSONAL,B,3000,10.99,1,N,2,DEFAULT
2529,23,21000,RENT,0.166666667,DEBTCONSOLIDATION,B,3000,12.68,3,Y,2,NO DEFAULT
2540,24,30000,RENT,0.333333333,DEBTCONSOLIDATION,D,3000,19.29,4,Y,2,DEFAULT
2547,23,30000,RENT,0.25,MEDICAL,C,3000,15.2,3,Y,2,DEFAULT
2551,21,30000,RENT,0.333333333,EDUCATION,C,3000,16.32,1,Y,3,NO DEFAULT
2553,24,30000,RENT,0.083333333,DEBTCONSOLIDATION,B,3000,13.98,4,Y,2,DEFAULT
2557,21,33000,MORTGAGE,0.416666667,HOMEIMPROVEMENT,B,2000,14.27,1,N,4,DEFAULT
2558,25,30000,RENT,0.333333333,HOMEIMPROVEMENT,A,3000,12.21,5,N,4,DEFAULT
2563,26,31131,RENT,0,MEDICAL,C,3000,13.36,6,Y,4,DEFAULT
2572,24,32000,RENT,0.333333333,MEDICAL,B,3000,12.29,4,Y,2,NO DEFAULT
2573,24,33000,MORTGAGE,0.666666667,HOMEIMPROVEMENT,B,2050,13.49,4,N,2,DEFAULT
2585,25,29000,RENT,0.75,MEDICAL,A,3000,6.62,5,N,2,DEFAULT
2589,22,29244,RENT,0,DEBTCONSOLIDATION,C,3000,13.3,2,Y,2,DEFAULT
2594,24,36000,RENT,0,EDUCATION,B,3000,13.92,4,Y,3,NO DEFAULT
2595,23,33000,MORTGAGE,0.166666667,DEBTCONSOLIDATION,B,3000,14.35,3,Y,3,NO DEFAULT
2607,24,38400,RENT,0.666666667,PERSONAL,D,3000,17.56,4,Y,2,NO DEFAULT
2610,26,33000,RENT,0.166666667,MEDICAL,A,3000,11.49,6,N,3,DEFAULT
2611,22,39996,RENT,0.333333333,PERSONAL,B,3000,14.35,2,Y,3,NO DEFAULT
2621,22,37000,RENT,0.166666667,DEBTCONSOLIDATION,D,3000,20.3,2,N,2,DEFAULT
2623,22,37000,RENT,0.5,DEBTCONSOLIDATION,A,3000,11.11,2,N,2,DEFAULT
2624,23,37000,RENT,0.583333333,EDUCATION,A,3000,10.75,3,N,4,DEFAULT
2625,25,43200,RENT,0.25,PERSONAL,B,3000,13.8,5,Y,3,NO DEFAULT
2626,22,43200,RENT,0.333333333,EDUCATION,B,3000,13.72,2,Y,3,NO DEFAULT
2629,21,33280,MORTGAGE,0.416666667,VENTURE,B,11200,13.92,8,N,4,DEFAULT
2632,23,33300,OWN,0.166666667,VENTURE,B,9000,13.57,3,Y,4,NO DEFAULT
2634,24,33321,OWN,0.333333333,VENTURE,B,12250,13.11,8,Y,4,NO DEFAULT
2643,24,39000,RENT,0,MEDICAL,C,3000,14.61,4,Y,4,DEFAULT
2646,21,39327,RENT,0.416666667,MEDICAL,C,3000,13.67,1,N,2,DEFAULT
2656,21,47208,RENT,0.166666667,PERSONAL,B,3000,13.92,1,Y,2,NO DEFAULT
2664,25,48000,RENT,0,EDUCATION,B,3000,13.47,5,Y,4,NO DEFAULT
2670,26,44000,RENT,0,HOMEIMPROVEMENT,B,3000,7.49,6,N,4,DEFAULT
2672,23,44000,RENT,0.333333333,DEBTCONSOLIDATION,B,3000,7.66,3,N,4,DEFAULT
2675,23,44000,RENT,0.333333333,PERSONAL,B,3000,9.62,3,N,4,DEFAULT
2682,24,51600,RENT,0.083333333,HOMEIMPROVEMENT,B,3000,12.68,4,Y,4,NO DEFAULT
2684,22,45996,RENT,0,MEDICAL,C,3000,15.62,2,Y,2,DEFAULT
2688,25,52000,RENT,0.083333333,DEBTCONSOLIDATION,B,3000,12.99,5,Y,4,NO DEFAULT
2695,23,33800,OWN,0.333333333,EDUCATION,C,13000,15.31,8,Y,4,NO DEFAULT
2698,23,33990,MORTGAGE,0.166666667,DEBTCONSOLIDATION,B,1000,10.59,3,N,2,DEFAULT
2700,24,33996,MORTGAGE,0.666666667,VENTURE,C,4000,14.91,4,Y,2,NO DEFAULT
2704,21,33996,MORTGAGE,0.166666667,HOMEIMPROVEMENT,A,2500,7.88,1,N,3,DEFAULT
2705,22,33996,OWN,0,VENTURE,C,10000,14.96,2,Y,3,NO DEFAULT
2709,24,44000,RENT,0.25,DEBTCONSOLIDATION,B,12000,12.23,8,N,3,DEFAULT
2711,22,44000,RENT,0.25,DEBTCONSOLIDATION,B,12000,11.86,8,N,2,DEFAULT
2716,23,50000,RENT,0.083333333,EDUCATION,B,12000,12.87,8,Y,2,NO DEFAULT
2718,25,44004,RENT,0.25,MEDICAL,C,12000,15.31,8,Y,3,DEFAULT
2719,23,44004,RENT,0,VENTURE,D,12000,16,8,N,2,DEFAULT
2726,23,34000,MORTGAGE,0.166666667,DEBTCONSOLIDATION,A,10000,6.99,3,Y,4,NO DEFAULT
2731,25,34000,MORTGAGE,0.75,DEBTCONSOLIDATION,A,2000,7.66,5,Y,4,DEFAULT
2735,22,52000,RENT,0.083333333,EDUCATION,B,12000,13.61,8,Y,3,NO DEFAULT
2737,22,52000,RENT,0.25,PERSONAL,B,12000,13.57,8,Y,2,NO DEFAULT
2739,25,46800,RENT,0.416666667,HOMEIMPROVEMENT,B,12000,13.11,8,Y,4,DEFAULT
2740,21,34000,MORTGAGE,0.416666667,PERSONAL,A,7200,6.76,1,N,2,DEFAULT
2742,23,47000,RENT,0.583333333,DEBTCONSOLIDATION,C,12000,16.29,8,Y,3,DEFAULT
2744,26,53000,RENT,0.333333333,PERSONAL,C,12000,14.59,8,Y,3,NO DEFAULT
2746,24,53000,RENT,0.583333333,MEDICAL,B,12000,12.53,8,Y,4,NO DEFAULT
2748,22,54000,RENT,0.166666667,DEBTCONSOLIDATION,A,12000,10.99,8,Y,2,NO DEFAULT
2749,25,34000,MORTGAGE,0.166666667,MEDICAL,C,6000,15.7,5,Y,3,DEFAULT
2750,22,54000,RENT,0.5,DEBTCONSOLIDATION,A,12000,8.49,8,Y,4,NO DEFAULT
2753,22,48400,RENT,0.5,VENTURE,B,12000,14.65,8,Y,3,DEFAULT
2754,25,34000,MORTGAGE,0,MEDICAL,B,10000,12.87,5,Y,4,NO DEFAULT
2758,23,34000,MORTGAGE,0.583333333,DEBTCONSOLIDATION,A,19000,11.48,8,Y,4,NO DEFAULT
2767,25,49000,RENT,0.083333333,DEBTCONSOLIDATION,C,12000,13.49,8,N,2,DEFAULT
2780,24,56000,RENT,0,VENTURE,B,12000,14.26,8,Y,2,NO DEFAULT
2781,25,50100,RENT,0.083333333,PERSONAL,C,12000,14.74,8,Y,2,DEFAULT
2786,23,51000,RENT,0.25,DEBTCONSOLIDATION,D,12000,17.99,8,Y,4,DEFAULT
2787,21,57000,RENT,0.416666667,DEBTCONSOLIDATION,A,12000,7.29,8,Y,4,NO DEFAULT
2788,24,51000,RENT,0.25,PERSONAL,A,12000,7.88,8,N,3,DEFAULT
2790,23,57000,RENT,0.333333333,DEBTCONSOLIDATION,A,12000,8.94,8,Y,2,NO DEFAULT
2791,23,57720,RENT,0.666666667,DEBTCONSOLIDATION,B,12000,12.87,8,Y,3,NO DEFAULT
2792,25,51780,RENT,0.666666667,MEDICAL,B,12000,13.47,8,N,3,DEFAULT
2793,23,51840,RENT,0.083333333,DEBTCONSOLIDATION,C,12000,15.95,8,Y,3,DEFAULT
2795,26,58000,RENT,0.416666667,DEBTCONSOLIDATION,A,12000,9.91,8,Y,3,NO DEFAULT
2798,24,52260,RENT,0.5,MEDICAL,A,12000,9.99,8,N,4,DEFAULT
2799,26,34515,MORTGAGE,0.916666667,DEBTCONSOLIDATION,A,5400,7.68,6,Y,4,NO DEFAULT
2802,24,52000,RENT,0.666666667,DEBTCONSOLIDATION,A,3000,11.49,4,Y,4,NO DEFAULT
2806,24,34600,MORTGAGE,0.166666667,DEBTCONSOLIDATION,A,4000,5.42,4,Y,2,NO DEFAULT
2807,25,53000,RENT,0.5,MEDICAL,B,3000,13.99,5,Y,2,NO DEFAULT
2809,23,34662,MORTGAGE,0.083333333,HOMEIMPROVEMENT,A,3000,10.75,3,N,4,DEFAULT
2811,22,34800,MORTGAGE,0.25,DEBTCONSOLIDATION,B,1500,13.49,2,Y,3,NO DEFAULT
2814,25,34800,MORTGAGE,0.5,DEBTCONSOLIDATION,A,5125,6.99,5,Y,2,DEFAULT
2817,22,55000,RENT,0.5,PERSONAL,B,3000,12.68,2,Y,4,NO DEFAULT
2818,25,49000,RENT,0.166666667,VENTURE,B,3000,12.68,5,Y,3,DEFAULT
2819,22,49000,RENT,0.583333333,DEBTCONSOLIDATION,B,3000,12.23,2,Y,2,DEFAULT
2829,25,50160,RENT,0,DEBTCONSOLIDATION,C,3000,14.42,5,N,2,DEFAULT
2830,23,34992,MORTGAGE,0.333333333,EDUCATION,E,22550,15.96,8,Y,3,NO DEFAULT
2841,25,60000,RENT,0.416666667,EDUCATION,C,3000,17.58,5,Y,2,NO DEFAULT
2851,26,60996,RENT,0.5,HOMEIMPROVEMENT,B,3000,12.22,6,Y,4,NO DEFAULT
2854,24,55160,RENT,0,EDUCATION,A,3000,8.9,4,N,3,DEFAULT
2856,21,35000,OWN,0.25,EDUCATION,B,5000,14.27,1,Y,3,NO DEFAULT
2859,23,56500,RENT,0.583333333,DEBTCONSOLIDATION,C,3000,14.84,3,Y,3,DEFAULT
2860,23,57000,RENT,0.5,HOMEIMPROVEMENT,C,3000,14.59,3,N,2,DEFAULT
2861,24,35000,OWN,0.083333333,HOMEIMPROVEMENT,C,7000,16.29,4,Y,4,NO DEFAULT
2864,22,58170,RENT,0.083333333,EDUCATION,A,3000,9.07,2,N,2,DEFAULT
2865,23,58800,RENT,0.583333333,PERSONAL,A,3000,10.36,3,N,4,DEFAULT
2866,22,58992,RENT,0,MEDICAL,B,3000,12.84,2,Y,3,DEFAULT
2874,23,65004,RENT,0,VENTURE,B,3000,13.61,3,Y,3,NO DEFAULT
2876,25,60000,RENT,0.25,MEDICAL,B,3000,13.47,5,Y,3,DEFAULT
2884,26,54400,RENT,0.166666667,MEDICAL,D,3000,19.42,6,N,2,DEFAULT
2885,23,70000,RENT,0.083333333,VENTURE,B,3000,14.27,3,Y,2,NO DEFAULT
2887,24,64000,RENT,0.583333333,DEBTCONSOLIDATION,C,3000,15.21,4,N,4,DEFAULT
2901,24,29000,MORTGAGE,0.083333333,MEDICAL,C,6000,15.62,4,N,3,DEFAULT
2916,25,67147,RENT,0.75,MEDICAL,C,3000,16.02,5,Y,4,DEFAULT
2937,24,125000,RENT,0.25,DEBTCONSOLIDATION,B,3000,14.72,4,Y,3,NO DEFAULT
2942,25,137400,RENT,0.333333333,EDUCATION,B,3000,13.06,5,N,2,DEFAULT
2946,22,16800,RENT,0.083333333,EDUCATION,B,3050,9.91,2,N,3,DEFAULT
2949,23,12000,RENT,0.166666667,PERSONAL,B,3075,10.37,3,N,2,DEFAULT
2959,21,15300,RENT,0.416666667,HOMEIMPROVEMENT,B,3150,10.99,1,N,4,DEFAULT
2963,22,29000,MORTGAGE,0.5,PERSONAL,A,12000,5.42,8,N,4,DEFAULT
2966,24,12000,RENT,0,PERSONAL,B,3200,5.99,4,N,3,DEFAULT
2969,26,15000,RENT,0.666666667,MEDICAL,B,3200,12.21,6,N,2,DEFAULT
2970,22,15600,RENT,0.416666667,VENTURE,D,3200,17.93,2,N,4,DEFAULT
2971,25,16000,RENT,0,DEBTCONSOLIDATION,B,3200,9.32,5,N,2,DEFAULT
2972,21,18000,RENT,0.083333333,PERSONAL,B,3200,8.49,1,N,3,DEFAULT
2975,23,29000,MORTGAGE,0.583333333,PERSONAL,A,6000,7.88,3,N,2,DEFAULT
2977,22,18996,RENT,0.25,EDUCATION,C,3200,15.28,2,Y,3,DEFAULT
2979,23,20000,RENT,0,VENTURE,D,3200,16,3,N,2,DEFAULT
2986,24,25000,RENT,0.5,DEBTCONSOLIDATION,B,3200,13.11,4,N,4,DEFAULT
2996,23,31200,RENT,0,EDUCATION,B,3200,13.49,3,Y,4,NO DEFAULT
3001,25,29004,RENT,0,HOMEIMPROVEMENT,C,3200,17.49,5,Y,2,DEFAULT
3004,21,31000,RENT,0.416666667,DEBTCONSOLIDATION,B,3200,10.37,1,N,3,DEFAULT
3005,22,37440,RENT,0.083333333,EDUCATION,B,3200,13.04,2,Y,2,NO DEFAULT
3010,26,43200,RENT,0.416666667,EDUCATION,B,3200,14.35,6,Y,4,NO DEFAULT
3016,26,29000,MORTGAGE,0.083333333,HOMEIMPROVEMENT,A,11200,11.14,8,N,4,DEFAULT
3017,25,42000,RENT,0.25,MEDICAL,C,3200,15.7,5,Y,2,DEFAULT
3018,23,49200,RENT,0.333333333,MEDICAL,B,3200,13.48,3,Y,3,NO DEFAULT
3024,23,35000,MORTGAGE,0.583333333,EDUCATION,E,15000,18.43,8,Y,2,NO DEFAULT
3025,23,35000,OTHER,0,PERSONAL,B,12800,11.83,8,N,2,DEFAULT
3030,22,54000,RENT,0.416666667,HOMEIMPROVEMENT,C,3200,16.49,2,Y,4,DEFAULT
3033,26,35000,MORTGAGE,0.083333333,EDUCATION,C,5000,14.42,6,Y,2,NO DEFAULT
3036,24,59000,RENT,0.666666667,MEDICAL,B,3200,13.8,4,N,3,DEFAULT
3042,25,78000,RENT,0.416666667,HOMEIMPROVEMENT,B,3200,12.99,5,Y,4,NO DEFAULT
3044,23,78000,RENT,0.25,EDUCATION,A,3200,10.99,3,N,3,DEFAULT
3046,25,78000,RENT,0.166666667,HOMEIMPROVEMENT,C,3200,14.59,5,Y,3,DEFAULT
3048,22,29000,OTHER,0,DEBTCONSOLIDATION,B,7500,10.08,2,N,4,DEFAULT
3049,22,35000,MORTGAGE,0.5,PERSONAL,B,7500,11.34,2,Y,2,NO DEFAULT
3051,21,12000,RENT,0.166666667,HOMEIMPROVEMENT,B,3250,9.99,1,N,2,DEFAULT
3053,22,14400,RENT,0.5,PERSONAL,C,3250,16.29,2,N,4,DEFAULT
3054,24,16000,RENT,0,VENTURE,B,3250,12.42,4,N,4,DEFAULT
3055,22,17004,RENT,0.416666667,DEBTCONSOLIDATION,B,3250,6.91,2,N,2,DEFAULT
3057,23,18000,RENT,0.083333333,VENTURE,B,3250,13.22,3,N,2,DEFAULT
3060,22,20400,RENT,0.416666667,MEDICAL,B,3250,14.26,2,Y,2,DEFAULT
3063,26,28000,RENT,0.166666667,HOMEIMPROVEMENT,C,3250,14.59,6,N,4,DEFAULT
3068,24,39000,RENT,0,DEBTCONSOLIDATION,B,3250,8.94,4,N,2,DEFAULT
3070,21,29004,MORTGAGE,0.25,EDUCATION,D,7400,17.56,1,N,3,DEFAULT
3078,22,66000,RENT,0,VENTURE,B,3300,14.65,2,Y,2,NO DEFAULT
3081,24,35004,OTHER,0.5,MEDICAL,B,18225,9.63,8,N,3,DEFAULT
3084,24,30000,RENT,0.166666667,DEBTCONSOLIDATION,B,3350,14.72,4,Y,2,NO DEFAULT
3087,21,33000,RENT,0.416666667,VENTURE,B,3375,13.49,1,Y,3,NO DEFAULT
3092,26,29000,RENT,0,HOMEIMPROVEMENT,C,3400,15.62,6,Y,4,DEFAULT
3094,23,51996,RENT,0,HOMEIMPROVEMENT,E,3400,17.58,3,N,4,DEFAULT
3095,22,29280,MORTGAGE,0,EDUCATION,B,12000,11.66,8,Y,3,DEFAULT
3100,25,29360,MORTGAGE,0.416666667,PERSONAL,A,8875,12.69,5,N,3,DEFAULT
3102,24,114750,RENT,0.083333333,MEDICAL,A,3400,12.21,4,N,4,DEFAULT
3105,26,14000,RENT,0.666666667,HOMEIMPROVEMENT,B,3450,12.69,6,N,3,DEFAULT
3106,25,25000,RENT,0.416666667,HOMEIMPROVEMENT,B,3450,11.99,5,N,4,DEFAULT
3107,22,12000,RENT,0.083333333,EDUCATION,C,3500,15.65,2,Y,2,DEFAULT
3109,22,12996,RENT,0.166666667,MEDICAL,B,3500,8.59,2,N,4,DEFAULT
3110,21,13500,RENT,0,VENTURE,B,3500,9.96,1,N,2,DEFAULT
3111,21,15600,RENT,0.166666667,PERSONAL,C,3500,16.07,1,N,3,DEFAULT
3112,21,29400,MORTGAGE,0,MEDICAL,A,12000,11.83,8,N,4,DEFAULT
3114,26,29400,MORTGAGE,0.333333333,MEDICAL,A,12000,9.32,8,N,4,DEFAULT
3115,22,18000,RENT,0,VENTURE,B,3500,13.48,2,Y,2,DEFAULT
3116,21,18456,RENT,0.166666667,MEDICAL,B,3500,13.35,1,Y,2,DEFAULT
3117,24,19000,RENT,0.333333333,MEDICAL,B,3500,7.88,4,N,2,DEFAULT
3119,25,20000,RENT,0,VENTURE,B,3500,10.28,5,Y,2,NO DEFAULT
3124,23,35500,MORTGAGE,0,MEDICAL,B,3000,11.28,3,Y,3,NO DEFAULT
3127,22,22292,RENT,0.416666667,DEBTCONSOLIDATION,C,3500,16.49,2,N,3,DEFAULT
3130,24,35640,MORTGAGE,0.083333333,DEBTCONSOLIDATION,B,10000,13.49,4,Y,3,NO DEFAULT
3131,24,24000,RENT,0.166666667,HOMEIMPROVEMENT,C,3500,15.65,4,Y,3,DEFAULT
3138,21,26400,RENT,0.5,DEBTCONSOLIDATION,B,3500,8.49,1,Y,3,DEFAULT
3145,22,30000,RENT,0.25,VENTURE,B,3500,14.22,2,N,4,DEFAULT
3154,22,34000,RENT,0,DEBTCONSOLIDATION,B,3500,14.27,2,Y,3,NO DEFAULT
3162,21,35000,RENT,0.25,DEBTCONSOLIDATION,B,3500,12.53,1,Y,4,NO DEFAULT
3176,23,40000,RENT,0.333333333,PERSONAL,B,3500,13.23,3,Y,2,NO DEFAULT
3178,24,36000,MORTGAGE,0.666666667,PERSONAL,C,3600,16.77,4,Y,2,NO DEFAULT
3183,23,30000,MORTGAGE,0.333333333,DEBTCONSOLIDATION,A,4800,10.65,3,Y,3,DEFAULT
3185,21,42000,RENT,0.416666667,DEBTCONSOLIDATION,B,3500,10.37,1,Y,4,NO DEFAULT
3190,26,42500,RENT,0.166666667,EDUCATION,B,3500,12.61,6,Y,4,NO DEFAULT
3195,23,39000,RENT,0.25,EDUCATION,B,3500,11.86,3,N,4,DEFAULT
3197,25,30000,MORTGAGE,0.25,HOMEIMPROVEMENT,A,12000,5.99,8,N,4,DEFAULT
3200,24,30000,MORTGAGE,0.333333333,MEDICAL,C,10000,15.99,4,Y,2,DEFAULT
3203,23,47496,RENT,0.583333333,DEBTCONSOLIDATION,B,3500,12.69,3,Y,3,NO DEFAULT
3213,24,45996,RENT,0.75,PERSONAL,B,3500,12.21,4,N,2,DEFAULT
3214,24,52000,RENT,0.333333333,DEBTCONSOLIDATION,A,3500,7.68,4,Y,2,NO DEFAULT
3215,23,52692,RENT,0.333333333,EDUCATION,B,3500,12.23,3,Y,4,NO DEFAULT
3216,23,36000,MORTGAGE,0.5,PERSONAL,B,14000,12.99,8,Y,3,NO DEFAULT
3219,21,30000,MORTGAGE,0.416666667,HOMEIMPROVEMENT,B,13250,13.99,8,N,3,DEFAULT
3220,24,55000,RENT,0,DEBTCONSOLIDATION,A,3500,8.88,4,Y,4,NO DEFAULT
3223,22,57000,RENT,0.083333333,EDUCATION,B,3500,12.61,2,Y,2,NO DEFAULT
3224,26,51000,RENT,0.25,DEBTCONSOLIDATION,C,3500,13.24,6,Y,4,DEFAULT
3228,22,36000,MORTGAGE,0.5,DEBTCONSOLIDATION,A,5975,7.42,2,Y,4,NO DEFAULT
3232,21,36000,MORTGAGE,0.25,DEBTCONSOLIDATION,A,4000,5.99,1,Y,4,NO DEFAULT
3234,25,56400,RENT,0.166666667,DEBTCONSOLIDATION,C,3500,15.62,5,N,4,DEFAULT
3238,25,59000,RENT,0.25,MEDICAL,C,3500,15.65,5,N,2,DEFAULT
3239,23,36000,MORTGAGE,0.583333333,DEBTCONSOLIDATION,A,6400,11.49,3,Y,3,NO DEFAULT
3240,23,30000,MORTGAGE,0.5,HOMEIMPROVEMENT,A,6725,6.99,3,N,3,DEFAULT
3243,24,36000,MORTGAGE,0.666666667,PERSONAL,B,3500,13.06,4,Y,3,NO DEFAULT
3245,23,64000,RENT,0.583333333,DEBTCONSOLIDATION,B,3500,14.72,3,Y,2,DEFAULT
3246,23,74000,RENT,0.083333333,EDUCATION,B,3500,12.87,3,Y,3,NO DEFAULT
3247,26,68004,RENT,0.833333333,DEBTCONSOLIDATION,C,3500,15.28,6,Y,3,DEFAULT
3251,25,77000,RENT,0.166666667,DEBTCONSOLIDATION,A,3500,7.9,5,Y,4,NO DEFAULT
3255,24,78000,RENT,0.083333333,DEBTCONSOLIDATION,A,3500,11.83,4,N,3,DEFAULT
3260,21,110000,RENT,0,EDUCATION,B,3500,13.99,1,Y,3,NO DEFAULT
3263,24,36000,RENT,0.416666667,VENTURE,C,3525,14.59,4,Y,3,NO DEFAULT
3268,21,12120,RENT,0,DEBTCONSOLIDATION,B,3600,8.32,1,N,2,DEFAULT
3273,21,15000,RENT,0,PERSONAL,C,3600,15.95,1,N,2,DEFAULT
3276,22,18000,RENT,0,HOMEIMPROVEMENT,B,3600,6.91,2,N,3,DEFAULT
3277,22,18700,RENT,0.25,EDUCATION,B,3600,8.9,2,N,4,DEFAULT
3280,24,24000,RENT,0.083333333,DEBTCONSOLIDATION,B,3600,6.62,4,N,4,DEFAULT
3281,23,36000,MORTGAGE,0.583333333,VENTURE,B,4800,13.06,3,Y,2,NO DEFAULT
3283,26,24000,RENT,0,MEDICAL,C,3600,14.96,6,N,4,DEFAULT
3284,23,24216,RENT,0.083333333,EDUCATION,C,3600,16.49,3,N,3,DEFAULT
3285,21,24996,RENT,0.083333333,MEDICAL,C,3600,14.09,1,N,3,DEFAULT
3286,21,26400,RENT,0,DEBTCONSOLIDATION,B,3600,14.27,1,Y,3,NO DEFAULT
3287,26,30000,RENT,0.25,MEDICAL,C,3600,15.99,6,N,4,DEFAULT
